TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;Time
1.667610889;1.377610889;1.647610889;0.544610889;1.625610889;0.119610889;1.823610889;0.031610889;2.132610889;0.023610889;1.649610889;1.065610889;1.119610889;0.384610889;1.315610889;0.021610889;1.169610889;0.031610889;1.105610889;0.006610889;1.594610889;0.929610889;1.561610889;0.654610889;1.621610889;0.077610889;1.481610889;0.033610889;1.900610889;0.025610889;1.482610889;0.902610889;1.524610889;0.623610889;1.555610889;0.035610889;1.528610889;0.026610889;1.693610889;0.031610889;0.853610889;2.080610889;0.771610889;1.880610889;0.154610889;1.718610889;0.048610889;1.828610889;0.018610889;1.803610889;0.938610889;1.170610889;0.809610889;1.349610889;0.071610889;1.092610889;0.011610889;1.194610889;0.026610889;0.940610889;1.456610889;1.428610889;0.719610889;1.466610889;0.093610889;1.440610889;0.041610889;1.320610889;0.022610889;1.426610889;1.310610889;1.365610889;0.660610889;1.471610889;0.092610889;1.345610889;0.024610889;1.336610889;0.011610889;1.369610889;439.8496109
1.765610889;1.417610889;1.740610889;0.570610889;1.710610889;0.122610889;1.939610889;0.039610889;2.086610889;0.024610889;1.622610889;1.067610889;1.181610889;0.413610889;1.316610889;0.026610889;1.149610889;0.039610889;1.112610889;0.007610889;1.638610889;0.927610889;1.555610889;0.660610889;1.690610889;0.089610889;1.507610889;0.036610889;1.946610889;0.026610889;1.474610889;0.913610889;1.560610889;0.632610889;1.608610889;0.041610889;1.576610889;0.028610889;1.726610889;0.030610889;0.851610889;2.153610889;0.782610889;2.008610889;0.169610889;1.746610889;0.047610889;1.870610889;0.019610889;1.818610889;0.950610889;1.183610889;0.830610889;1.342610889;0.083610889;1.120610889;0.013610889;1.242610889;0.027610889;0.969610889;1.477610889;1.419610889;0.720610889;1.477610889;0.107610889;1.487610889;0.042610889;1.337610889;0.022610889;1.426610889;1.322610889;1.406610889;0.661610889;1.506610889;0.103610889;1.354610889;0.025610889;1.358610889;0.013610889;1.399610889;444.8496109
1.769610889;1.373610889;1.800610889;0.579610889;1.732610889;0.118610889;1.961610889;0.032610889;2.098610889;0.023610889;1.654610889;1.034610889;1.180610889;0.405610889;1.306610889;0.023610889;1.166610889;0.033610889;1.118610889;0.005610889;1.596610889;0.924610889;1.550610889;0.658610889;1.643610889;0.077610889;1.482610889;0.031610889;1.908610889;0.025610889;1.501610889;0.915610889;1.553610889;0.633610889;1.631610889;0.034610889;1.600610889;0.026610889;1.771610889;0.028610889;0.863610889;2.165610889;0.795610889;1.996610889;0.168610889;1.780610889;0.050610889;1.847610889;0.019610889;1.799610889;0.976610889;1.174610889;0.847610889;1.359610889;0.077610889;1.136610889;0.011610889;1.244610889;0.026610889;0.938610889;1.495610889;1.441610889;0.727610889;1.477610889;0.106610889;1.458610889;0.043610889;1.319610889;0.020610889;1.439610889;1.328610889;1.393610889;0.666610889;1.477610889;0.100610889;1.332610889;0.022610889;1.342610889;0.011610889;1.374610889;449.8496109
1.793610889;1.355610889;1.773610889;0.591610889;1.741610889;0.120610889;1.959610889;0.031610889;2.063610889;0.025610889;1.643610889;1.065610889;1.307610889;0.436610889;1.309610889;0.021610889;1.202610889;0.033610889;1.112610889;0.005610889;1.639610889;0.932610889;1.559610889;0.665610889;1.680610889;0.088610889;1.531610889;0.031610889;2.023610889;0.026610889;1.512610889;0.912610889;1.562610889;0.633610889;1.630610889;0.039610889;1.609610889;0.027610889;1.752610889;0.029610889;0.911610889;2.311610889;0.807610889;2.108610889;0.193610889;1.874610889;0.050610889;1.802610889;0.018610889;1.831610889;1.002610889;1.181610889;0.858610889;1.352610889;0.080610889;1.197610889;0.011610889;1.265610889;0.027610889;0.958610889;1.533610889;1.449610889;0.737610889;1.509610889;0.103610889;1.482610889;0.043610889;1.337610889;0.023610889;1.435610889;1.331610889;1.416610889;0.671610889;1.507610889;0.108610889;1.349610889;0.023610889;1.367610889;0.011610889;1.367610889;454.8496109
1.749610889;1.363610889;1.760610889;0.590610889;1.697610889;0.122610889;1.882610889;0.033610889;2.044610889;0.024610889;1.596610889;1.027610889;1.404610889;0.433610889;1.285610889;0.026610889;1.182610889;0.035610889;1.097610889;0.006610889;1.607610889;0.924610889;1.566610889;0.662610889;1.646610889;0.091610889;1.502610889;0.032610889;1.955610889;0.027610889;1.541610889;0.920610889;1.583610889;0.639610889;1.610610889;0.043610889;1.580610889;0.028610889;1.768610889;0.030610889;0.875610889;2.290610889;0.797610889;2.059610889;0.213610889;1.774610889;0.048610889;1.743610889;0.020610889;1.815610889;1.001610889;1.189610889;0.861610889;1.343610889;0.086610889;1.224610889;0.016610889;1.259610889;0.030610889;0.955610889;1.539610889;1.458610889;0.740610889;1.528610889;0.111610889;1.523610889;0.045610889;1.369610889;0.024610889;1.444610889;1.344610889;1.441610889;0.677610889;1.514610889;0.123610889;1.364610889;0.025610889;1.353610889;0.013610889;1.408610889;459.8496109
1.868610889;1.342610889;1.809610889;0.629610889;1.868610889;0.120610889;2.053610889;0.036610889;2.327610889;0.025610889;1.654610889;1.029610889;1.498610889;0.455610889;1.289610889;0.020610889;1.148610889;0.035610889;1.125610889;0.005610889;1.652610889;0.934610889;1.569610889;0.661610889;1.644610889;0.075610889;1.520610889;0.028610889;1.948610889;0.023610889;1.541610889;0.921610889;1.556610889;0.634610889;1.622610889;0.033610889;1.583610889;0.025610889;1.747610889;0.027610889;0.904610889;2.343610889;0.832610889;2.099610889;0.200610889;1.924610889;0.051610889;1.872610889;0.018610889;1.819610889;1.029610889;1.200610889;0.903610889;1.366610889;0.078610889;1.267610889;0.013610889;1.364610889;0.026610889;1.035610889;1.540610889;1.436610889;0.750610889;1.511610889;0.103610889;1.533610889;0.040610889;1.326610889;0.020610889;1.411610889;1.332610889;1.414610889;0.687610889;1.536610889;0.096610889;1.371610889;0.022610889;1.338610889;0.010610889;1.391610889;464.8496109
1.810610889;1.297610889;1.753610889;0.653610889;1.820610889;0.123610889;1.984610889;0.038610889;2.310610889;0.027610889;1.654610889;0.992610889;1.565610889;0.473610889;1.319610889;0.023610889;1.136610889;0.034610889;1.095610889;0.008610889;1.675610889;0.944610889;1.583610889;0.668610889;1.661610889;0.094610889;1.524610889;0.032610889;2.001610889;0.024610889;1.555610889;0.920610889;1.555610889;0.639610889;1.637610889;0.038610889;1.621610889;0.029610889;1.741610889;0.031610889;0.898610889;2.528610889;0.843610889;2.259610889;0.203610889;1.946610889;0.052610889;1.896610889;0.021610889;1.852610889;1.039610889;1.202610889;0.894610889;1.358610889;0.084610889;1.267610889;0.013610889;1.312610889;0.028610889;1.049610889;1.569610889;1.442610889;0.752610889;1.483610889;0.118610889;1.498610889;0.044610889;1.343610889;0.022610889;1.401610889;1.323610889;1.409610889;0.681610889;1.487610889;0.112610889;1.330610889;0.026610889;1.347610889;0.012610889;1.378610889;469.8496109
1.790610889;1.267610889;1.749610889;0.640610889;1.822610889;0.124610889;1.923610889;0.037610889;2.233610889;0.026610889;1.583610889;0.982610889;1.600610889;0.454610889;1.295610889;0.023610889;1.141610889;0.033610889;1.090610889;0.004610889;1.639610889;0.934610889;1.596610889;0.669610889;1.682610889;0.102610889;1.547610889;0.032610889;2.072610889;0.025610889;1.554610889;0.921610889;1.572610889;0.642610889;1.646610889;0.034610889;1.623610889;0.028610889;1.785610889;0.029610889;0.887610889;2.473610889;0.851610889;2.127610889;0.210610889;1.900610889;0.050610889;1.792610889;0.019610889;1.791610889;1.033610889;1.195610889;0.896610889;1.367610889;0.097610889;1.272610889;0.012610889;1.267610889;0.025610889;1.058610889;1.584610889;1.455610889;0.758610889;1.510610889;0.120610889;1.533610889;0.044610889;1.345610889;0.022610889;1.406610889;1.366610889;1.454610889;0.682610889;1.500610889;0.123610889;1.343610889;0.025610889;1.345610889;0.011610889;1.385610889;474.8496109
1.837610889;1.223610889;1.790610889;0.649610889;1.818610889;0.126610889;1.920610889;0.038610889;2.140610889;0.027610889;1.634610889;1.007610889;1.659610889;0.459610889;1.297610889;0.019610889;1.152610889;0.035610889;1.102610889;0.007610889;1.688610889;0.932610889;1.626610889;0.668610889;1.671610889;0.097610889;1.543610889;0.033610889;2.043610889;0.025610889;1.569610889;0.921610889;1.599610889;0.641610889;1.662610889;0.029610889;1.611610889;0.029610889;1.805610889;0.028610889;0.894610889;2.338610889;0.846610889;2.157610889;0.217610889;1.891610889;0.050610889;1.878610889;0.021610889;1.819610889;1.029610889;1.187610889;0.917610889;1.343610889;0.098610889;1.284610889;0.013610889;1.240610889;0.027610889;1.014610889;1.596610889;1.465610889;0.765610889;1.497610889;0.117610889;1.491610889;0.040610889;1.350610889;0.021610889;1.416610889;1.334610889;1.448610889;0.685610889;1.508610889;0.125610889;1.350610889;0.025610889;1.345610889;0.012610889;1.400610889;479.8496109
2.015610889;1.226610889;1.885610889;0.648610889;1.926610889;0.126610889;2.025610889;0.039610889;2.294610889;0.024610889;1.610610889;0.997610889;1.652610889;0.473610889;1.277610889;0.026610889;1.128610889;0.036610889;1.110610889;0.005610889;1.696610889;0.939610889;1.629610889;0.669610889;1.758610889;0.104610889;1.599610889;0.030610889;1.980610889;0.023610889;1.595610889;0.934610889;1.627610889;0.649610889;1.683610889;0.030610889;1.622610889;0.028610889;1.808610889;0.028610889;0.895610889;2.560610889;0.878610889;2.326610889;0.217610889;1.967610889;0.049610889;1.904610889;0.020610889;1.821610889;1.032610889;1.203610889;0.968610889;1.356610889;0.094610889;1.292610889;0.013610889;1.286610889;0.026610889;1.072610889;1.621610889;1.486610889;0.775610889;1.520610889;0.116610889;1.505610889;0.039610889;1.363610889;0.022610889;1.424610889;1.354610889;1.501610889;0.701610889;1.541610889;0.130610889;1.381610889;0.023610889;1.339610889;0.008610889;1.405610889;484.8496109
1.999610889;1.183610889;1.913610889;0.657610889;1.946610889;0.130610889;2.011610889;0.040610889;2.173610889;0.028610889;1.637610889;0.996610889;1.681610889;0.465610889;1.309610889;0.026610889;1.127610889;0.034610889;1.086610889;0.006610889;1.753610889;0.937610889;1.646610889;0.671610889;1.715610889;0.118610889;1.580610889;0.030610889;2.015610889;0.025610889;1.588610889;0.928610889;1.642610889;0.652610889;1.686610889;0.043610889;1.659610889;0.029610889;1.761610889;0.029610889;0.904610889;2.359610889;0.876610889;2.160610889;0.229610889;1.838610889;0.052610889;1.795610889;0.020610889;1.741610889;1.049610889;1.228610889;0.963610889;1.330610889;0.104610889;1.297610889;0.015610889;1.242610889;0.028610889;1.018610889;1.621610889;1.484610889;0.779610889;1.552610889;0.129610889;1.546610889;0.043610889;1.370610889;0.024610889;1.429610889;1.359610889;1.483610889;0.700610889;1.530610889;0.154610889;1.379610889;0.027610889;1.390610889;0.013610889;1.432610889;489.8496109
2.007610889;1.137610889;1.890610889;0.653610889;1.822610889;0.127610889;1.986610889;0.039610889;2.098610889;0.026610889;1.584610889;0.977610889;1.643610889;0.456610889;1.289610889;0.021610889;1.099610889;0.034610889;1.087610889;0.003610889;1.671610889;0.949610889;1.671610889;0.676610889;1.719610889;0.112610889;1.586610889;0.029610889;2.002610889;0.023610889;1.599610889;0.931610889;1.653610889;0.653610889;1.650610889;0.037610889;1.628610889;0.027610889;1.761610889;0.026610889;0.897610889;2.305610889;0.887610889;2.218610889;0.242610889;1.796610889;0.046610889;1.882610889;0.020610889;1.815610889;1.028610889;1.250610889;0.988610889;1.314610889;0.114610889;1.285610889;0.012610889;1.249610889;0.023610889;1.070610889;1.619610889;1.494610889;0.783610889;1.534610889;0.131610889;1.523610889;0.040610889;1.362610889;0.020610889;1.419610889;1.381610889;1.523610889;0.709610889;1.542610889;0.155610889;1.404610889;0.027610889;1.369610889;0.011610889;1.445610889;494.8496109
1.934610889;1.098610889;1.881610889;0.650610889;1.953610889;0.127610889;1.992610889;0.037610889;2.064610889;0.025610889;1.595610889;0.937610889;1.656610889;0.462610889;1.303610889;0.023610889;1.111610889;0.034610889;1.125610889;0.005610889;1.707610889;0.946610889;1.693610889;0.679610889;1.760610889;0.141610889;1.579610889;0.033610889;2.096610889;0.026610889;1.631610889;0.928610889;1.624610889;0.655610889;1.715610889;0.043610889;1.677610889;0.029610889;1.823610889;0.027610889;0.871610889;2.247610889;0.904610889;2.149610889;0.247610889;1.808610889;0.051610889;1.790610889;0.019610889;1.766610889;1.014610889;1.218610889;0.998610889;1.315610889;0.138610889;1.307610889;0.015610889;1.272610889;0.027610889;1.082610889;1.601610889;1.470610889;0.780610889;1.518610889;0.139610889;1.556610889;0.039610889;1.389610889;0.023610889;1.444610889;1.391610889;1.540610889;0.714610889;1.562610889;0.169610889;1.403610889;0.027610889;1.391610889;0.014610889;1.446610889;499.8496109
2.023610889;1.118610889;1.928610889;0.662610889;1.866610889;0.129610889;2.072610889;0.036610889;2.228610889;0.025610889;1.571610889;0.941610889;1.635610889;0.470610889;1.292610889;0.020610889;1.090610889;0.034610889;1.100610889;0.007610889;1.705610889;0.940610889;1.668610889;0.675610889;1.794610889;0.115610889;1.617610889;0.030610889;1.990610889;0.024610889;1.639610889;0.926610889;1.656610889;0.649610889;1.679610889;0.033610889;1.666610889;0.029610889;1.757610889;0.029610889;0.882610889;2.333610889;0.918610889;2.255610889;0.243610889;1.886610889;0.048610889;1.763610889;0.019610889;1.730610889;1.010610889;1.224610889;1.025610889;1.327610889;0.120610889;1.300610889;0.015610889;1.271610889;0.027610889;1.097610889;1.662610889;1.525610889;0.787610889;1.528610889;0.132610889;1.565610889;0.039610889;1.394610889;0.024610889;1.455610889;1.376610889;1.530610889;0.725610889;1.564610889;0.162610889;1.418610889;0.025610889;1.413610889;0.014610889;1.452610889;504.8496109
2.013610889;1.168610889;1.915610889;0.675610889;1.912610889;0.127610889;1.974610889;0.035610889;2.115610889;0.025610889;1.575610889;0.909610889;1.686610889;0.470610889;1.294610889;0.031610889;1.100610889;0.039610889;1.127610889;0.007610889;1.751610889;0.950610889;1.730610889;0.681610889;1.833610889;0.131610889;1.622610889;0.032610889;2.118610889;0.025610889;1.606610889;0.921610889;1.628610889;0.650610889;1.688610889;0.039610889;1.672610889;0.030610889;1.820610889;0.030610889;0.873610889;2.194610889;0.914610889;2.157610889;0.254610889;1.771610889;0.049610889;1.713610889;0.019610889;1.784610889;1.017610889;1.209610889;1.020610889;1.251610889;0.147610889;1.256610889;0.014610889;1.240610889;0.028610889;1.077610889;1.612610889;1.489610889;0.793610889;1.536610889;0.155610889;1.542610889;0.040610889;1.357610889;0.023610889;1.430610889;1.403610889;1.517610889;0.720610889;1.555610889;0.173610889;1.385610889;0.024610889;1.380610889;0.012610889;1.432610889;509.8496109
2.123610889;1.168610889;1.973610889;0.687610889;1.892610889;0.130610889;1.997610889;0.038610889;2.141610889;0.026610889;1.630610889;0.939610889;1.707610889;0.460610889;1.300610889;0.022610889;1.089610889;0.035610889;1.133610889;0.007610889;1.762610889;0.947610889;1.738610889;0.686610889;1.860610889;0.145610889;1.619610889;0.031610889;2.165610889;0.026610889;1.641610889;0.926610889;1.664610889;0.661610889;1.756610889;0.042610889;1.723610889;0.029610889;1.826610889;0.030610889;0.859610889;2.189610889;0.899610889;2.182610889;0.268610889;1.845610889;0.053610889;1.813610889;0.019610889;1.736610889;1.006610889;1.213610889;1.043610889;1.257610889;0.165610889;1.270610889;0.013610889;1.241610889;0.026610889;1.086610889;1.639610889;1.510610889;0.791610889;1.547610889;0.169610889;1.599610889;0.038610889;1.389610889;0.022610889;1.462610889;1.408610889;1.573610889;0.726610889;1.568610889;0.182610889;1.436610889;0.029610889;1.409610889;0.013610889;1.476610889;514.8496109
2.259610889;1.215610889;1.958610889;0.692610889;1.898610889;0.134610889;2.066610889;0.044610889;2.264610889;0.027610889;1.648610889;0.921610889;1.691610889;0.475610889;1.329610889;0.022610889;1.095610889;0.037610889;1.138610889;0.006610889;1.799610889;0.952610889;1.708610889;0.687610889;1.845610889;0.159610889;1.618610889;0.032610889;2.070610889;0.025610889;1.646610889;0.926610889;1.688610889;0.663610889;1.758610889;0.043610889;1.749610889;0.029610889;1.838610889;0.029610889;0.891610889;2.286610889;0.917610889;2.239610889;0.276610889;1.796610889;0.053610889;1.827610889;0.021610889;1.788610889;1.009610889;1.230610889;1.062610889;1.225610889;0.171610889;1.252610889;0.013610889;1.269610889;0.028610889;1.100610889;1.653610889;1.517610889;0.798610889;1.562610889;0.173610889;1.594610889;0.041610889;1.374610889;0.019610889;1.440610889;1.417610889;1.572610889;0.729610889;1.551610889;0.184610889;1.413610889;0.025610889;1.412610889;0.012610889;1.470610889;519.8496109
2.443610889;1.236610889;2.020610889;0.692610889;1.937610889;0.133610889;2.129610889;0.036610889;2.219610889;0.023610889;1.633610889;0.941610889;1.685610889;0.485610889;1.326610889;0.028610889;1.125610889;0.038610889;1.142610889;0.006610889;1.773610889;0.948610889;1.694610889;0.692610889;1.887610889;0.167610889;1.624610889;0.034610889;2.054610889;0.025610889;1.642610889;0.926610889;1.664610889;0.656610889;1.698610889;0.047610889;1.684610889;0.030610889;1.767610889;0.028610889;0.914610889;2.077610889;0.916610889;2.062610889;0.275610889;1.771610889;0.050610889;1.715610889;0.020610889;1.736610889;1.013610889;1.223610889;1.050610889;1.175610889;0.180610889;1.248610889;0.014610889;1.228610889;0.030610889;1.090610889;1.649610889;1.531610889;0.797610889;1.597610889;0.173610889;1.581610889;0.044610889;1.387610889;0.021610889;1.452610889;1.401610889;1.564610889;0.723610889;1.570610889;0.185610889;1.434610889;0.023610889;1.392610889;0.012610889;1.453610889;524.8496109
2.549610889;1.218610889;2.027610889;0.699610889;2.026610889;0.131610889;2.155610889;0.034610889;2.019610889;0.022610889;1.649610889;0.949610889;1.662610889;0.493610889;1.324610889;0.024610889;1.107610889;0.037610889;1.146610889;0.005610889;1.787610889;0.952610889;1.739610889;0.691610889;1.840610889;0.148610889;1.681610889;0.030610889;2.238610889;0.025610889;1.651610889;0.937610889;1.682610889;0.657610889;1.726610889;0.036610889;1.724610889;0.026610889;1.883610889;0.029610889;0.951610889;2.134610889;0.975610889;2.007610889;0.278610889;1.849610889;0.051610889;1.790610889;0.018610889;1.672610889;1.001610889;1.251610889;1.063610889;1.074610889;0.154610889;1.203610889;0.012610889;1.263610889;0.027610889;1.102610889;1.672610889;1.537610889;0.800610889;1.568610889;0.175610889;1.559610889;0.040610889;1.373610889;0.021610889;1.439610889;1.411610889;1.565610889;0.731610889;1.542610889;0.187610889;1.436610889;0.023610889;1.382610889;0.010610889;1.449610889;529.8496109
2.519610889;1.150610889;2.052610889;0.710610889;2.010610889;0.132610889;2.144610889;0.041610889;2.145610889;0.026610889;1.623610889;0.906610889;1.635610889;0.494610889;1.342610889;0.028610889;1.123610889;0.037610889;1.139610889;0.008610889;1.782610889;0.955610889;1.730610889;0.692610889;1.838610889;0.168610889;1.626610889;0.032610889;2.156610889;0.025610889;1.675610889;0.939610889;1.703610889;0.664610889;1.772610889;0.048610889;1.702610889;0.029610889;1.781610889;0.029610889;0.910610889;2.132610889;0.970610889;1.966610889;0.292610889;1.813610889;0.052610889;1.729610889;0.019610889;1.652610889;0.991610889;1.226610889;1.030610889;1.010610889;0.198610889;1.150610889;0.013610889;1.267610889;0.029610889;1.048610889;1.668610889;1.518610889;0.809610889;1.585610889;0.201610889;1.580610889;0.042610889;1.395610889;0.024610889;1.466610889;1.429610889;1.581610889;0.735610889;1.572610889;0.203610889;1.456610889;0.024610889;1.406610889;0.013610889;1.497610889;534.8496109
